time,signal
9.099639856,0.078638
9.103641457,0.056028
9.107643057,-0.02718
9.111644658,-0.057469
9.115646259,0.005653
9.119647859,0.17894
9.12364946,0.062549
9.12765106,-0.19973
9.131652661,-0.08686
9.135654262,0.093219
9.139655862,0.037416
9.143657463,-0.029904
9.147659064,-0.053989
9.151660664,0.051684
9.155662265,0.17465
9.159663866,-0.044612
9.163665466,-0.2244
9.167667067,-0.015801
9.171668667,0.10867
9.175670268,0.03251
9.179671869,-0.013925
9.183673469,-0.02889
9.18767507,0.083805
9.191676671,0.10862
9.195678271,-0.15369
9.199679872,-0.177
9.203681473,0.086849
9.207683073,0.10712
9.211684674,-0.0028006
9.215686275,-0.037644
9.219687875,-0.021649
9.223689476,0.11143
9.227691076,0.063317
9.231692677,-0.1845
9.235694278,-0.10474
9.239695878,0.11401
9.243697479,0.0677
9.24769908,-0.017558
9.25170068,-0.046587
9.255702281,0.0017384
9.259703882,0.14089
9.263705482,0.01637
9.267707083,-0.19903
9.271708683,-0.047587
9.275710284,0.10494
9.279711885,0.014878
9.283713485,-0.030079
9.287715086,-0.018233
9.291716687,0.071113
9.295718287,0.14297
9.299719888,-0.086368
9.303721489,-0.21686
9.307723089,0.032434
9.31172469,0.13104
9.315726291,-0.0022433
9.319727891,-0.052221
9.323729492,-0.023926
9.327731092,0.099677
9.331732693,0.11471
9.335734294,-0.13875
9.339735894,-0.1709
9.343737495,0.071074
9.347739096,0.092024
9.351740696,-0.010592
9.355742297,-0.032832
9.359743898,-0.011367
9.363745498,0.10789
9.367747099,0.075348
9.371748699,-0.15897
9.3757503,-0.11331
9.379751901,0.10169
9.383753501,0.072021
9.387755102,-0.03294
9.391756703,-0.06227
9.395758303,-0.0060546
9.399759904,0.13604
9.403761505,0.053546
9.407763105,-0.17354
9.411764706,-0.084578
9.415766307,0.097684
9.419767907,0.04625
9.423769508,-0.030604
9.427771108,-0.037103
9.431772709,0.035567
9.43577431,0.13662
9.43977591,-0.010417
9.443777511,-0.19472
9.447779112,-0.042456
9.451780712,0.11195
9.455782313,0.032982
9.459783914,-0.03418
9.463785514,-0.023013
9.467787115,0.062427
9.471788715,0.11726
9.475790316,-0.066511
9.479791917,-0.20056
9.483793517,-0.025354
9.487795118,0.12575
9.491796719,0.081157
9.495798319,-0.024323
9.49979992,-0.077199
9.503801521,0.042054
9.507803121,0.11663
9.511804722,-0.075437
9.515806323,-0.14897
9.519807923,0.038223
9.523809524,0.090212
9.527811124,-0.0023171
9.531812725,-0.041322
9.535814326,-0.016352
9.539815926,0.09496
9.543817527,0.086833
9.547819128,-0.12988
9.551820728,-0.14462
9.555822329,0.05977
9.55982393,0.090685
9.56382553,-0.0036995
9.567827131,-0.045583
9.571828731,-0.0073661
9.575830332,0.10932
9.579831933,0.065749
9.583833533,-0.14105
9.587835134,-0.11257
9.591836735,0.065275
9.595838335,0.064716
9.599839936,0.00053722
9.603841537,-0.0251
9.607843137,-0.0080011
9.611844738,0.085012
9.615846339,0.037565
9.619847939,-0.13526
9.62384954,-0.08609
9.62785114,0.07217
9.631852741,0.062885
9.635854342,-0.0039096
9.639855942,-0.033704
9.643857543,-0.0049594
9.647859144,0.088447
9.651860744,0.046004
9.655862345,-0.11009
9.659863946,-0.089486
9.663865546,0.041131
9.667867147,0.061319
9.671868747,0.0080234
9.675870348,-0.03859
9.679871949,-0.0132
9.683873549,0.076117
9.68787515,0.047249
9.691876751,-0.084383
9.695878351,-0.087553
9.699879952,0.021285
9.703881553,0.063325
9.707883153,0.015837
9.711884754,-0.038208
9.715886355,-0.018457
9.719887955,0.064215
9.723889556,0.066345
9.727891156,-0.052056
9.731892757,-0.10606
9.735894358,-0.0076593
9.739895958,0.072815
9.743897559,0.025247
9.74789916,-0.040955
9.75190076,-0.025198
9.755902361,0.04767
9.759903962,0.077456
9.763905562,-0.016835
9.767907163,-0.11635
9.771908764,-0.04482
9.775910364,0.076759
9.779911965,0.050894
9.783913565,-0.036
9.787915166,-0.038245
9.791916767,0.033506
9.795918367,0.081632
9.799919968,0.0025041
9.803921569,-0.11248
9.807923169,-0.060311
9.81192477,0.065163
9.815926371,0.054264
9.819927971,-0.02191
9.823929572,-0.03228
9.827931172,0.017133
9.831932773,0.069323
9.835934374,0.022997
9.839935974,-0.088861
9.843937575,-0.070714
9.847939176,0.045812
9.851940776,0.057789
9.855942377,-0.01421
9.859943978,-0.041046
9.863945578,0.0032534
9.867947179,0.071334
9.87194878,0.048364
9.87595038,-0.068087
9.879951981,-0.087634
9.883953581,0.013205
9.887955182,0.040649
9.891956783,-0.024205
9.895958383,-0.023213
9.899959984,0.057482
9.903961585,0.075471
9.907963185,-0.0067123
9.911964786,-0.064407
9.915966387,-0.035745
9.919967987,0.0083684
9.923969588,0.016668
9.927971188,0.0036153
9.931972789,-0.0050822
9.93597439,0.011384
9.93997599,0.039175
9.943977591,0.013622
9.947979192,-0.063837
9.951980792,-0.072901
9.955982393,0.015112
9.959983994,0.061572
9.963985594,0.018197
9.967987195,-0.015736
9.971988796,0.00089867
9.975990396,0.032285
9.979991997,0.02877
9.983993597,-0.035488
9.987995198,-0.071782
9.991996799,-0.0069978
9.995998399,0.051181
10,0.020143
,-0.022845
,-0.016326
,0.018914
,0.032553
,-0.0057912
,-0.041
,-0.017049
,0.018883
,0.017416
,-0.00030444
,-0.0050747
,0.013522
,0.030605
,-0.0030442
,-0.054301
,-0.037801
,0.019564
,0.03277
,0.0089066
,-0.0040216
,0.0034494
,0.01374
,-0.0010396
,-0.029549
,-0.021439
,0.013996
,0.02091
,0.0020031
,-0.0061688
,4.86E-06
,0.0089695
,0.0070724
,-0.011985
,-0.020759
,-0.0024785
,0.011956
,0.0072694
,0.0036138
,0.0069524
,0.0075821
,-0.0016544
,-0.015821
,-0.016406
,-0.0023679
,0.0075494
,0.0076283
,0.0036083
,-0.00038724
,-0.00080647
,0.00175
,0.002606
,0.00028388
,-0.001973
,-0.0027967
,-0.0037307
,-0.0026747
,0.0017354
,0.0043533
,0.0024541
,0.0005847
,0.001035
,-0.00053074
,-0.0042105
,-0.0026226
,0.0037585
,0.0051124
,0.0018749
,0.00093498
,-0.0019816
,-0.0078071
,-0.0069481
,-0.00096675
,0.0016182
,3.26E-05
,-0.0080574
,-0.0082896
,0.021956
,0.038045
,-0.00020655
,-0.027667
,-0.010088
,0.0015703
,-0.0036777
,-0.0023561
,0.0020233
,0.0011936
,8.49E-05
,0.0021535
,0.0033292
,0.0014062
,-0.0001384
,-0.00074917
,-0.0032872
,-0.0046788
,-0.0015344
,0.0018434
,0.0037517
,0.0056715
,0.0039382
,-0.0011227
,-0.0040677
,-0.0042842
,-0.0028933
,-0.0006384
,0.0011987
,0.0014418
,-0.00053021
,-0.001134
,0.0023817
,0.0060995
,0.0047901
,-0.0012406
,-0.0052256
,-0.0042166
,-0.0028456
,-0.0010461
,0.0035116
,0.0042483
,-0.0011574
,-0.0027436
,0.00082685
,0.00024024
,-0.0032181
,-0.0021239
,0.0017962
,0.0038887
,0.0029439
,-0.00085141
,-0.0027154
,0.001974
,0.0059467
,0.00074481
,-0.0060761
,-0.005468
,-0.003021
,-0.0023114
,0.0022851
,0.0071859
,0.0042913
,-0.00087576
,-0.0014032
,-0.0012334
,-0.0028165
,-0.0020322
,0.0027934
,0.0054952
,0.0003099
,-0.0063358
,-0.0054994
,-0.00021801
,0.00302
,0.0038469
,0.003431
,0.0013273
,-0.0016384
,-0.00238
,-0.0001412
,0.00096154
,-0.0013237
,-0.0020279
,0.0010539
,0.00084061
,-0.0036402
,-0.0031824
,0.0011701
,0.00057751
,0.00020509
,0.0063708
,0.0087626
,0.0020666
,-0.0033334
,-0.0026069
,-0.0018558
,-0.004416
,-0.0057329
,-0.0023239
,-0.0041068
,-0.012413
,0.0010126
,0.027783
,0.017785
,-0.0097043
,-0.0067496
,0.0045402
,-0.0008191
,-0.0070522
,-0.0056921
,-0.003481
,-0.0012978
,0.0039784
,0.0059965
,-0.0012237
,-0.0071555
,-0.0024393
,0.0040173
,0.0045238
,0.0043481
,0.0051942
,0.0020058
,-0.0044783
,-0.008479
,-0.0068757
,-2.16E-05
,0.0062806
,0.0050445
,0.00054464
,-0.00054275
,-0.00046869
,-0.00083932
,-0.0011266
,-0.001115
,-0.0007349
,-0.0020419
,-0.0025936
,0.0011323
,0.0044298
,0.0027914
,-0.00066139
,-0.0013842
,0.0003822
,0.0012757
,1.15E-05
,-0.00060171
,0.0013193
,0.0015913
,-0.0013349
,-0.0016976
,-0.00031508
,-0.002607
,-0.0045742
,-0.0018287
,0.0017431
,0.0038387
,0.0057249
,0.0048483
,-0.00040592
,-0.0044621
,-0.0039389
,-0.0022973
,-0.0012165
,0.00050251
,0.0016979
,0.0009865
,0.0010645
,0.0030493
,0.0020908
,-0.0015921
,-0.0017662
,-0.00012745
,-0.0012161
,-0.0024002
,-0.0023939
,-0.0029789
,-0.00085615
,0.0053503
,0.0081145
,0.0040767
,-0.00057148
,-0.0024992
,-0.0036928
,-0.0038929
,-0.0016538
,7.47E-05
,-0.00073825
,-0.00051447
,0.0012478
,0.0014425
,0.0013342
,0.0021469
,0.00042395
,-0.0037623
,-0.0032781
,0.0035712
,0.0072551
,0.0034205
,-0.0017208
,-0.0049915
,-0.0059387
,-0.0077479
,-0.014182
,-0.0030895
,0.031843
,0.032669
,-0.01097
,-0.026318
,-0.0058384
,0.0017796
,-3.70E-05
,0.0055321
,0.0063436
,-0.0010935
,-0.0054206
,-0.0049273
,-0.0027052
,0.0022241
,0.0053561
,0.0012019
,-0.0046858
,-0.0038712
,0.0022332
,0.0059538
,0.0053955
,0.0034102
,-5.96E-06
,-0.0041569
,-0.0063553
,-0.0052788
,-0.00091969
,0.0030979
,0.0021402
,-0.0015152
,-0.0010984
,0.0037301
,0.0056327
,0.0019973
,-0.0020666
,-0.0046652
,-0.0061665
,-0.0034468
,0.0029494
,0.0068624
,0.0041584
,-0.0024276
,-0.0037478
,0.0026659
,0.0048391
,-0.0023856
,-0.0064227
,-0.00070132
,0.0048045
,0.0016693
,-0.0043493
,-0.0035858
,0.00099043
,0.0028519
,0.0036336
,0.0018968
,-0.0033366
,-0.0046737
,-0.00086863
,0.0014653
,0.0016426
,0.0030249
,0.0039532
,0.0013455
,-0.0040866
,-0.0075539
,-0.0027451
,0.0051903
,0.0033979
,-0.0032768
,-0.00063283
,0.0055739
,0.0025703
,-0.0028259
,-0.0011322
,0.00097944
,-0.0019146
,-0.0051923
,-0.0037425
,0.0022573
,0.0056376
,0.0027041
,-8.13E-05
,0.00085118
,-2.10E-05
,-0.003896
,-0.003038
,0.0014156
,0.0013688
,0.0014371
,0.0045909
,0.0020578
,-0.0036026
,-0.0029819
,-1.54E-05
,-0.00011364
,-0.00077501
,-0.0015606
,-0.0027195
,-0.00173
,-0.0053386
,-0.0095244
,0.012918
,0.035183
,0.0051808
,-0.028008
,-0.011378
,0.005651
,-0.0042177
,-0.0042989
,0.0095404
,0.0098678
,-0.0023403
,-0.0071878
,-0.0022289
,0.0014816
,0.00014144
,-0.001399
,-0.0011084
,-0.00068019
,0.0018482
,0.0060073
,0.0040623
,-0.0032435
,-0.0057829
,-0.002919
,0.00035999
,0.0033779
,0.0034432
,6.55E-06
,-0.0016854
,-0.0013702
,-0.0014088
,-0.0009785
,-0.00098389
,-0.0013794
,0.0011875
,0.0057121
,0.0047533
,-0.0032365
,-0.0064571
,0.0010205
,0.0068739
,0.0026984
,-0.0034214
,-0.0044969
,-0.0039658
,-0.0034451
,0.00047196
,0.0043722
,0.0031709
,0.0011246
,0.0010335
,-9.16E-05
,-0.00144
,-0.00083728
,0.00022397
,0.00028467
,0.00020537
,0.00059187
,0.00012121
,-0.0019102
,-0.0027087
,-0.00024245
,0.0022141
,0.001864
,0.00047071
,0.00025655
,0.00061047
,-0.00051183
,-0.0027704
,-0.0032959
,4.46E-06
,0.0037113
,0.0013925
,-0.0031026
,-8.99E-05
,0.0058634
,0.0040195
,-0.0017924
,-0.0031336
,-0.0021138
,-0.0019893
,-0.00030583
,0.0014163
,-0.0010883
,-0.0035096
,-0.00059852
,0.0034153
,0.0033389
,0.00098644
,0.0006336
,0.0015645
,0.00089515
,-0.00037282
,-0.0018261
,-0.003699
,-0.0021679
,0.0015181
,-0.0010837
,-0.0064078
,-0.00053352
,0.0064447
,-0.0052929
,-0.0057757
,0.024274
,0.024228
,-0.015006
,-0.023058
,-0.0025372
,0.0019851
,-0.0021614
,-0.00028259
,0.0027483
,0.0034094
,0.00226
,0.0012728
,0.00030833
,-0.0027699
,-0.0042019
,-8.16E-05
,0.0029642
,0.00057974
,-0.00071172
,0.0013043
,0.0024702
,0.002272
,0.00063115
,-0.0024079
,-0.0031435
,-0.0019616
,-0.0024592
,-0.0024435
,-0.00024479
,0.0023685
,0.004998
,0.0042891
,-0.00060611
,-0.002114
,-6.29E-05
,-0.0021719
,-0.0040689
,0.001735
,0.0054051
,-0.001845
,-0.0064006
,0.001917
,0.0088521
,0.0046049
,-0.0023433
,-0.0072936
,-0.0086182
,-0.0014351
,0.0069184
,0.0053093
,-0.00032545
,-0.0015839
,-0.00090266
,0.00076955
,0.0032473
,0.0010288
,-0.0046392
,-0.0057352
,-0.0022832
,0.0021737
,0.0065568
,0.0051422
,-0.0025637
,-0.0053501
,-0.0012529
,0.0014441
,0.0026959
,0.0032364
,0.00024062
,-0.0016003
,-0.00015016
,-0.0015361
,-0.0035834
,6.53E-05
,0.0033279
,-0.00039142
,-0.0046641
,-0.0021852
,0.0034241
,0.0034342
,-0.0011576
,-0.0017182
,0.0013383
,0.0022648
,0.0010233
,8.84E-05
,0.00010851
,-0.0010085
,-0.00244
,0.0002484
,0.0033404
,0.00084133
,-0.00166
,0.00033368
,0.0008798
,-0.00083377
,-0.00056694
,-0.0014983
,-0.0031174
,-0.0038163
,-0.014245
,-0.014959
,0.023114
,0.042257
,-6.32E-06
,-0.026332
,-0.0044006
,0.0084442
,0.0013371
,-0.0029101
,-0.0053997
,-0.0067701
,-0.00035813
,0.0065185
,0.0022309
,-0.0056943
,-0.0036502
,0.0041714
,0.0050975
,-0.00057935
,-0.0026043
,0.00050521
,0.0017124
,5.18E-05
,-0.00059106
,0.00030995
,0.0011179
,0.00073622
,0.00065695
,0.0013767
,-0.00077801
,-0.0044616
,-0.0041874
,-0.00088573
,0.0014945
,0.002442
,0.0027207
,0.0017047
,-0.00072791
,-0.0025149
,-0.0014456
,0.0018932
,0.004127
,0.0023175
,-0.0025445
,-0.0057283
,-0.0033481
,0.0027256
,0.0037071
,-0.0021968
,-0.0021814
,0.004432
,0.0035044
,-0.0018015
,-0.0017753
,-0.0012537
,-0.0012191
,0.0015744
,0.00046026
,-0.0037782
,-0.00096955
,0.0036364
,0.0012371
,-0.0010925
,0.00020078
,0.0013608
,0.0043864
,0.0048336
,-0.0037536
,-0.010702
,-0.0061249
,0.0025889
,0.0068123
,0.0052652
,0.00014548
,-0.002235
,0.00056372
,-0.00024246
,-0.0062591
,-0.0044542
,0.0043337
,0.0040182
,-0.0030989
,-0.0014611
,0.0053031
,0.0039567
,-0.0013508
,-0.0022403
,-0.0020937
,-0.002059
,0.00065
,0.0030468
,0.0032069
,0.0035076
,0.002381
,-0.0038297
,-0.0090275
,-0.0036831
,0.0043977
,0.00089859
,-0.0058266
,-0.0017772
,-0.0019528
,-0.010355
,0.0092519
,0.037268
,0.011646
,-0.026477
,-0.016347
,0.0023946
,3.08E-05
,-0.0013182
,0.0011115
,-7.01E-05
,0.0011664
,0.003214
,-0.0014514
,-0.0038491
,0.0034594
,0.0066468
,-0.00031892
,-0.0042694
,-0.00097371
,0.0022805
,0.0027147
,7.96E-05
,-0.0034465
,-0.0032471
,-0.0026433
,-0.0041829
,-0.00093811
,0.0054986
,0.0053443
,0.00038188
,-0.00023622
,0.0028206
,0.00091385
,-0.0045994
,-0.0042028
,0.001156
,0.0040012
,0.0029717
,-0.00040138
,-0.0034813
,-0.0023836
,0.00080959
,0.00095816
,-0.0015677
,-0.0036572
,-0.0021716
,0.0037711
,0.0072714
,0.0023214
,-0.0038862
,-0.0022636
,0.0027865
,0.002372
,-0.0019574
,-0.0036602
,-0.0033146
,-0.0037742
,-0.0013205
,0.0051986
,0.0064448
,0.00017477
,-0.00095066
,0.0049173
,0.003386
,-0.0067035
,-0.010702
,-0.0047353
,0.0029338
,0.0076667
,0.0068825
,3.38E-05
,-0.0037718
,-0.00019425
,0.0018507
,-0.00037581
,-0.0024307
,-0.0021519
,0.00178
,0.0035867
,-0.0016798
,-0.0059177
,-0.0026386
,0.0018487
,2.51E-05
,-0.0017441
,0.0045511
,0.0083371
,0.0007178
,-0.0063531
,-0.0022941
,0.0043293
,0.001047
,-0.0059605
,-0.0024268
,0.0050712
,0.0034147
,-0.0010063
,-0.00078208
,1.19E-05
,-0.001387
,-0.0092628
,-0.02174
,-0.0068846
,0.038266
,0.041037
,-0.0094584
,-0.028196
,-0.0068134
,0.00025212
,-0.0038972
,-0.00053902
,0.00175
,-0.00018678
,0.00017498
,0.0028741
,0.004258
,0.0033946
,0.00054446
,-0.0027962
,-0.0040006
,-0.00213
,-0.00031876
,-0.0024326
,-0.0040685
,0.001608
,0.0088977
,0.0066707
,-0.0026794
,-0.0063573
,-0.00079458
,0.0044824
,0.0020089
,-0.0033542
,-0.0036544
,-0.00061303
,0.00091448
,0.0029197
,0.0050959
,0.00066713
,-0.0073734
,-0.0065653
,0.0021385
,0.0052381
,0.00019706
,-0.0038175
,-0.0019658
,0.0034345
,0.006005
,0.0014774
,-0.0031715
,-0.00059446
,0.0023969
,-0.00027397
,-0.0026327
,-0.0021771
,-0.0023136
,-0.0013967
,-0.0001738
,-0.0014128
,0.00090309
,0.0065462
,0.0052474
,-0.0010048
,-0.0025009
,-0.00068247
,-0.0016516
,-0.0026257
,7.79E-05
,0.0014968
,0.00095211
,0.0018933
,-0.0013837
,-0.0067087
,-0.00081487
,0.0086866
,0.0042228
,-0.0045476
,-0.0015684
,0.0021636
,-0.0042077
,-0.0059198
,0.003645
,0.0078997
,0.0025124
,-0.0019272
,-0.0035331
,-0.0030143
,-0.00039626
,-0.00010221
,-0.00030549
,0.0032761
,0.0042142
,-0.0017526
,-0.0056673
,-0.0012478
,0.0041379
,0.0025188
,-0.00088645
,0.0022007
,0.0054527
,-0.0010043
,-0.0089798
,-0.0090603
,-0.012914
,-0.013863
,0.017864
,0.044966
,0.012146
,-0.026229
,-0.015591
,0.0022203
,0.001786
,0.0019713
,0.0021121
,-0.0042798
,-0.0066492
,-0.00074661
,0.0028567
,0.00097185
,0.0010824
,0.0038066
,0.0023809
,-0.0025638
,-0.0030372
,0.00038409
,0.00088938
,-0.00084968
,-0.00060674
,0.0023546
,0.0028811
,-0.0025904
,-0.0049528
,-0.00044755
,0.00097307
,-1.76E-05
,0.0036358
,0.0065313
,0.0021684
,-0.0042818
,-0.0039224
,0.0014421
,0.0016911
,-0.0041182
,-0.0061906
,-0.0010345
,0.0038119
,0.0038451
,0.0013206
,-0.0018568
,-0.002439
,0.0016174
,0.0052084
,0.0033663
,-0.0024547
,-0.0076182
,-0.007031
,0.00092863
,0.0085345
,0.0064039
,-0.00083302
,-0.00327
,-0.002647
,-0.0022398
,0.00075324
,0.0031259
,0.00040299
,-0.0012468
,0.0012417
,0.00096279
,-0.0020117
,-0.000618
,0.0016178
,-0.0024051
,-0.0038004
,0.0030162
,0.0042145
,-0.0020738
,-0.0034577
,-0.00033788
,0.0027091
,0.0044987
,0.0019662
,-0.0029243
,-0.0049502
,-0.0021176
,0.0035275
,0.0049213
,-6.36E-05
,-0.0034409
,-0.0028874
,-0.0026173
,-0.00034173
,0.0031465
,0.0020297
,0.00093188
,0.0038751
,0.0038406
,-0.0012712
,-0.0053217
,-0.0044582
,-0.00076762
,0.0012472
,0.00059132
,-0.0012691
,-0.0019213
,-0.0044291
,-0.012678
,-0.0020806
,0.031212
,0.028235
,-0.01128
,-0.019777
,-0.0028586
,-0.00050136
,-0.0044948
,-0.0036844
,-0.0012154
,0.0027636
,0.0033245
,-4.75E-05
,0.0014693
,0.0041067
,-0.0013647
,-0.0058274
,0.00069765
,0.0065946
,0.00072978
,-0.0058027
,-0.0016844
,0.004713
,0.0027933
,-0.0023908
,-0.0021528
,-0.000167
,-0.0015492
,-0.0023762
,-1.86E-05
,0.0026017
,0.0034354
,0.0033563
,0.0012943
,-0.0029884
,-0.0042273
,-0.0029481
,-0.0027616
,0.001003
,0.0064006
,0.0042108
,-0.0014007
,-0.0023998
,-0.001156
,0.0003582
,0.0011152
,-0.0011859
,-0.0014901
,0.00064042
,-0.0028975
,-0.0056057
,0.0024872
,0.00949
,0.0042924
,-0.0025864
,-0.001959
,-0.00077164
,-0.0035892
,-0.0027762
,0.0034545
,0.0040594
,-0.0026939
,-0.0044539
,0.00079546
,0.0033314
,0.00070714
,-0.0021289
,-0.0014889
,0.0021081
,0.0040683
,0.00092695
,-0.0037587
,-0.0024311
,0.0043582
,0.0064325
,-0.00016959
,-0.007498
,-0.0078039
,-0.0026905
,0.0013105
,0.0028838
,0.0037205
,0.001557
,-0.0023416
,-0.0013091
,0.003345
,0.0045295
,0.0025254
,0.00022829
,-0.0022315
,-0.0025164
,-0.00060124
,-0.0016681
,-0.0049751
,-0.0028668
,0.0027654
,0.0025682
,7.52E-06
,0.0024663
,0.0051849
,0.0015492
,-0.011054
,-0.015183
,0.011353
,0.027568
,-0.0020041
,-0.020103
,-0.0013433
,0.0065604
,-0.0021625
,-0.0031374
,0.0005584
,0.00053468
,-6.55E-05
,0.0015001
,0.0011982
,-0.0019771
,-0.0020259
,0.00099045
,0.0021567
,0.0021442
,0.0015118
,-0.001404
,-0.0033144
,-0.0019688
,-0.0011861
,-0.00053734
,0.0027802
,0.0046699
,0.0018038
,-0.0020178
,-0.0028206
,-0.0012604
,0.00058024
,0.0017959
,0.0014001
,-0.0008841
,-0.0021987
,-0.0014534
,-0.0012533
,1.67E-06
,0.002504
,0.00068455
,-0.0018138
,0.0018997
,0.0046864
,0.001185
,-0.0015251
,-0.0020403
,-0.0042744
,-0.0046886
,-0.00057336
,0.0026922
,0.0025461
,0.0031957
,0.0042216
,0.0025754
,0.00069574
,-0.0011818
,-0.0053227
,-0.0078343
,-0.004286
,0.0023688
,0.0058225
,0.0021999
,-0.0040034
,-0.0029984
,0.0031139
,0.0056896
,0.0061166
,0.0042121
,-0.0034289
,-0.0083232
,-0.0046412
,-0.0012469
,-0.0015213
,0.00065424
,0.0035885
,0.00088747
,-0.0023289
,0.003137
,0.0091171
,0.0026649
,-0.0065057
,-0.0044376
,1.20E-05
,-0.0033057
,-0.0052182
,0.00099337
,0.0058456
,0.0040718
,0.0029285
,0.0033548
,-0.0012038
,-0.006435
,-0.0047568
,-0.00026875
,0.0021731
,0.0020206
,-0.0020971
,-0.0055976
,-0.00020931
,0.0073246
,-0.0031382
,-0.01859
,0.0065586
,0.042587
,0.0153
,-0.03054
,-0.02162
,0.0015122
,-0.00021099
,-0.0021367
,0.0037402
,0.0059655
,0.0054183
,0.0032197
,-0.0013854
,-0.0041013
,-0.0019224
,0.0022282
,0.00062722
,-0.0053384
,-0.0048675
,-0.00024393
,0.00028504
,0.00060471
,0.0043141
,0.0059985
,0.0020725
,-0.002819
,-0.0026823
,4.91E-05
,0.00013317
,-0.00058647
,-0.00035412
,-0.00057291
,0.00075158
,0.003415
,0.002196
,-0.0036756
,-0.007989
,-0.0042025
,0.0054826
,0.0094576
,0.0029271
,-0.0047877
,-0.0062479
,-0.0023584
,0.0041574
,0.006184
,-0.00017587
,-0.0055084
,-0.0035831
,0.0007936
,0.0036308
,0.0024848
,-0.0008721
,0.00079854
,0.004071
,-0.0012024
,-0.0079842
,-0.0036441
,0.0047251
,0.0056991
,0.00013179
,-0.0066637
,-0.0057157
,0.0037507
,0.0060549
,-0.00076328
,-0.0014074
,0.003424
,0.002142
,-0.0026649
,-0.0018239
,0.0011955
,-0.0014093
,-0.0039443
,-0.0003607
,0.0024516
,0.0011422
,0.00056647
,0.0014184
,0.001947
,0.0026416
,0.0015181
,-0.0040498
,-0.0086629
,-0.006173
,5.11E-05
,0.005562
,0.0080512
,0.0057693
,0.0023169
,-0.00060989
,-0.0054698
,-0.0081744
,-0.00405
,0.0025773
,0.0062329
,0.0059093
,0.00095745
,-0.0060488
,-0.007009
,-0.0064665
,-0.015651
,-0.007647
,0.033793
,0.043541
,-0.0031225
,-0.030525
,-0.014209
,0.0012396
,0.0016126
,-0.0015625
,-0.0023284
,-0.00036653
,0.0028843
,0.0057049
,0.0047252
,-5.65E-05
,-0.0035428
,-0.0026863
,0.00019907
,0.0007436
,-0.0016215
,-0.002897
,-0.0011213
,0.00064506
,0.0015625
,0.0038566
,0.0019126
,-0.0052776
,-0.0039412
,0.0044756
,0.0055425
,0.0023152
,0.00085188
,-0.0018607
,-0.004518
,-0.0043776
,-0.0024944
,0.00011977
,0.0027853
,0.0034715
,0.0012771
,-0.00075117
,-0.0011955
,-0.00073001
,0.0017743
,0.0029484
,-0.00036793
,-0.0028268
,-0.0016856
,-0.00025316
,0.00077269
,0.0026225
,0.0031949
,-0.00052141
,-0.0034658
,-0.0012799
,-0.0032394
,-0.010962
,-0.0065114
,0.011939
,0.017486
,0.0035011
,-0.0039583
,-7.15E-06
,-0.0029858
,-0.0089759
,-0.0036238
,0.0058718
,0.0076548
,0.0043224
,-0.00088921
,-0.0081789
,-0.0098984
,-0.0025684
,0.0031356
,0.0027066
,0.0016616
,0.0010775
,0.0013615
,0.0043646
,0.0068982
,0.0032013
,-0.0054358
,-0.0089638
,-0.0042968
,0.00070695
,0.0017246
,0.000922
,0.0013352
,0.0017487
,-0.00074996
,-0.0034548
,-0.0027328
,0.0017922
,0.0067278
,0.005719
,0.00042534
,-0.002488
,-0.0044203
,-0.0053033
,-0.00065273
,0.0020755
,-0.0089042
,-0.01644
,0.010312
,0.038738
,0.01436
,-0.023361
,-0.019872
,-0.001085
,0.0039603
,0.0035158
,0.004378
,0.002375
,-0.0035935
,-0.0059547
,-0.0020101
,0.0015227
,0.0026804
,0.0032707
,0.00078084
,-0.0029061
,-0.0010909
,0.0025931
,0.00067993
,-0.002277
,-0.0021016
,-0.0028565
,-0.0023653
,0.0034145
,0.0080761
,0.0045155
,-0.0030333
,-0.0044183
,0.0004153
,0.0015588
,-0.0023702
,-0.0021102
,0.0026622
,0.0012994
,-0.0044086
,-0.0034639
,0.0014277
,0.0038823
,0.0043611
,0.0008756
,-0.0047501
,-0.0048145
,-0.00054812
,0.0022481
,0.0043179
,0.0046321
,5.13E-05
,-0.0042768
,-0.0037324
,-0.0018975
,0.00049001
,0.0038428
,0.0029627
,-0.0013401
,-0.0027429
,-0.0014089
,0.00036257
,0.001228
,0.00037496
,2.91E-05
,-0.00090992
,-0.0038897
,-0.0025328
,0.0039772
,0.0064559
,0.0035475
,0.00092331
,-0.00070704
,-0.0024552
,-0.0039157
,-0.0035672
,-0.00072843
,0.0017528
,0.0014932
,-0.00081031
,-0.00176
,0.00068046
,0.0020381
,-3.50E-05
,-0.0011391
,0.00057658
,0.0014322
,-0.0027804
,-0.0064573
,-0.0016343
,0.0031973
,0.0013722
,0.0037627
,0.014723
,0.017344
,-1.97E-05
